5760 | discord.client | DEBUG | on_ready has successfully been registered as an event
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'"\xa6\xdd\r\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.gateway | DEBUG | Keeping websocket alive with sequence 36.
5760 | discord.client | DEBUG | Dispatching event socket_raw_send
5760 | websockets.protocol | DEBUG | client > Frame(fin=True, opcode=1, data=b'{"op":1,"d":36}', rsv1=False, rsv2=False, rsv3=False)
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'"F\r\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.gateway | DEBUG | Keeping websocket alive with sequence 36.
5760 | discord.client | DEBUG | Dispatching event socket_raw_send
5760 | websockets.protocol | DEBUG | client > Frame(fin=True, opcode=1, data=b'{"op":1,"d":36}', rsv1=False, rsv2=False, rsv3=False)
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'"F\r\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\xf6(\x1c\xa00\xb720\xd5\xb306#\xba\x14\xb54\x046;\r\xcc\x8c\xcd\x0c\xc1\xe9fPM\xb5\x12\xbf\xf5\x11\xb4p\xdf\xd8\x02d\x89\xb1\x01\x19c{\xa6\xa0#\xc4\xcd\xcc\x8d\x8d-\x8dL\x80\r\x19K\x13c\xf2\xe7]\x07\xeb>H\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 37, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:27:05.836000+00:00', 'pinned': False, 'nonce': '592842917580636160', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['591537046313500672'], 'mute': False, 'joined_at': '2019-06-21T07:56:48.560000+00:00', 'deaf': False}, 'id': '592843168383500309', 'embeds': [], 'edited_timestamp': None, 'content': '>590806733924859943', 'channel_id': '591536909675921412', 'author': {'username': 'KAJ7', 'id': '282565295351136256', 'discriminator': '0001', 'avatar': 'a_8c98ede1404f39a8e9454a6f21bf5a45'}, 'attachments': [], 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.client | DEBUG | Dispatching event command
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\xe6\xb0\xee1!)\xcd\x99\xe9\x19\x19\xd0a\x9d\x18\xd646\xf8\x0e\xdbCK\x99\xc0\xf4dnin\nL\xa1$\xa7L\xab\xd4\xf4t+\xf2\xd3"\x9d\nO\xc2\x89\x0f\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 38, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:27:06.209000+00:00', 'pinned': False, 'nonce': None, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['592841300068270107', '592841768916221965'], 'premium_since': None, 'nick': None, 'mute': False, 'joined_at': '2019-06-24T22:19:40.340933+00:00', 'deaf': False}, 'id': '592843169947975683', 'embeds': [], 'edited_timestamp': None, 'content': ':egg:', 'channel_id': '591536909675921412', 'author': {'username': 'WumpusHack', 'id': '592803813593841689', 'discriminator': '3318', 'bot': True, 'avatar': None}, 'attachments': [], 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/591536909675921412/messages with {"content":":egg:"} has returned 200
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/591536909675921412/messages has received {'nonce': None, 'attachments': [], 'tts': False, 'embeds': [], 'timestamp': '2019-06-24T22:27:06.209000+00:00', 'mention_everyone': False, 'id': '592843169947975683', 'pinned': False, 'edited_timestamp': None, 'author': {'username': 'WumpusHack', 'discriminator': '3318', 'bot': True, 'id': '592803813593841689', 'avatar': None}, 'mention_roles': [], 'content': ':egg:', 'channel_id': '591536909675921412', 'mentions': [], 'type': 0}
5760 | discord.client | DEBUG | Dispatching event command_completion
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\xf8(\\[b\x0eZ[\x02\xec8\x13[\xe0\x81\x16}\x01\xfdojal<\xf8\n<\xe2\xd7\x96\x00\xbdaj`i\x08,\xbd-\x8c\xc8(\xf0\x80\xc9\x8a\xfcT5HW\x96\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 39, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:27:14.588000+00:00', 'pinned': False, 'nonce': '592843200381583360', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['591537046313500672'], 'mute': False, 'joined_at': '2019-06-21T07:56:29.528000+00:00', 'deaf': False}, 'id': '592843205091917829', 'embeds': [], 'edited_timestamp': None, 'content': '>egg', 'channel_id': '591536909675921412', 'author': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'attachments': [], 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.client | DEBUG | Dispatching event command_error
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x9d\xc6L(\x1c\x1e\x02\xa71sK"\xd2\xd8H,\xe0\x80)\xd1\xd2\x1c\xd8\xfe40#c\xad9\xb0\xe5\tL\x8btlw\x0e\xb9\xa2\x13\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 40, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:27:14.798000+00:00', 'pinned': False, 'nonce': None, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['592841300068270107', '592841768916221965'], 'premium_since': None, 'nick': None, 'mute': False, 'joined_at': '2019-06-24T22:19:40.340933+00:00', 'deaf': False}, 'id': '592843205972590602', 'embeds': [], 'edited_timestamp': None, 'content': "`'>egg\\ is not recognized as an internal or external command, operable program or batch file.`", 'channel_id': '591536909675921412', 'author': {'username': 'WumpusHack', 'id': '592803813593841689', 'discriminator': '3318', 'bot': True, 'avatar': None}, 'attachments': [], 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/591536909675921412/messages with {"content":"`'>egg\\ is not recognized as an internal or external command, operable program or batch file.`"} has returned 200
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/591536909675921412/messages has received {'nonce': None, 'attachments': [], 'tts': False, 'embeds': [], 'timestamp': '2019-06-24T22:27:14.798000+00:00', 'mention_everyone': False, 'id': '592843205972590602', 'pinned': False, 'edited_timestamp': None, 'author': {'username': 'WumpusHack', 'discriminator': '3318', 'bot': True, 'id': '592803813593841689', 'avatar': None}, 'mention_roles': [], 'content': "`'>egg\\ is not recognized as an internal or external command, operable program or batch file.`", 'channel_id': '591536909675921412', 'mentions': [], 'type': 0}
5760 | discord.gateway | DEBUG | Keeping websocket alive with sequence 40.
5760 | discord.client | DEBUG | Dispatching event socket_raw_send
5760 | websockets.protocol | DEBUG | client > Frame(fin=True, opcode=1, data=b'{"op":1,"d":40}', rsv1=False, rsv2=False, rsv3=False)
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'"\xa6=\t\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\xb5\x8c\xd2\xc4\x90\xc2e\x94F&\xa3\xcb(I\\F\t\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 41, 'op': 0, 'd': {'user_id': '229695200082132993', 'timestamp': 1561415244, 'member': {'user': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'roles': ['591537046313500672'], 'mute': False, 'joined_at': '2019-06-21T07:56:29.528000+00:00', 'deaf': False}, 'channel_id': '591536909675921412', 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event typing
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2S\x0cQ8\xb4gned\xa6g`D\xc41\x04\xb0\x9c\tl\xcc\x9a\x02\x1b &\x16\x06C\xba\xaa35\x06]\xc9a\x04\xec/\x9210N\xcd\xb6\xfd \xad\xf9\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 42, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:27:26.022000+00:00', 'pinned': False, 'nonce': '592843248553164800', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['591537046313500672'], 'mute': False, 'joined_at': '2019-06-21T07:56:29.528000+00:00', 'deaf': False}, 'id': '592843253049720892', 'embeds': [], 'edited_timestamp': None, 'content': '>590806733924859943', 'channel_id': '591536909675921412', 'author': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'attachments': [], 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.client | DEBUG | Dispatching event command
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\xe4(<I\x07\x9c\xe4\x8c\x8c\x88\xe8N\x8e\xc8\x9a\x0ft\x86/\xb0ogaaNz\x1bl\xb84\xed\x01\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/591536909675921412/messages with {"content":":egg:"} has returned 200
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/591536909675921412/messages has received {'nonce': None, 'attachments': [], 'tts': False, 'embeds': [], 'timestamp': '2019-06-24T22:27:26.226000+00:00', 'mention_everyone': False, 'id': '592843253905358879', 'pinned': False, 'edited_timestamp': None, 'author': {'username': 'WumpusHack', 'discriminator': '3318', 'bot': True, 'id': '592803813593841689', 'avatar': None}, 'mention_roles': [], 'content': ':egg:', 'channel_id': '591536909675921412', 'mentions': [], 'type': 0}
5760 | discord.client | DEBUG | Dispatching event command_completion
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 43, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:27:26.226000+00:00', 'pinned': False, 'nonce': None, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['592841300068270107', '592841768916221965'], 'premium_since': None, 'nick': None, 'mute': False, 'joined_at': '2019-06-24T22:19:40.340933+00:00', 'deaf': False}, 'id': '592843253905358879', 'embeds': [], 'edited_timestamp': None, 'content': ':egg:', 'channel_id': '591536909675921412', 'author': {'username': 'WumpusHack', 'id': '592803813593841689', 'discriminator': '3318', 'bot': True, 'avatar': None}, 'attachments': [], 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\xf8(\x1c\x11\x06&>s=#s"\x16[ \xe2\xc3\xd4\xdc\xd8\xdc\xc4\xcc\xcc\x82\xb2m\xfc\x03]\xdeY\x80\n<#`\x02\'}(/<\xa3r\xd8\x95o\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 44, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:27:27.275000+00:00', 'pinned': False, 'nonce': '592843253573746688', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['591537046313500672'], 'mute': False, 'joined_at': '2019-06-21T07:56:29.528000+00:00', 'deaf': False}, 'id': '592843258304921620', 'embeds': [], 'edited_timestamp': None, 'content': 'Why', 'channel_id': '591536909675921412', 'author': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'attachments': [], 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\xc4(\\\x97\x06Lb\x16z&\x16D\x0c] \xe2\xc6\x1c|\xbe\xa2\x99%e\xeb\xd2\x068\x89\x99\x01\xebC3P\xbdh`Fr\x12\xcb*-.Q(\x1f\x86\xe9\x0c\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 45, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:27:28.489000+00:00', 'pinned': False, 'nonce': '592843258720157696', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['591537046313500672'], 'mute': False, 'joined_at': '2019-06-21T07:56:29.528000+00:00', 'deaf': False}, 'id': '592843263396806706', 'embeds': [], 'edited_timestamp': None, 'content': 'just why', 'channel_id': '591536909675921412', 'author': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'attachments': [], 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\xd9\x8c6\xa3\xb4\x19mj1\xda\x8c&\xad\x19\r\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 46, 'op': 0, 'd': {'user_id': '229695200082132993', 'timestamp': 1561415258, 'member': {'user': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'roles': ['591537046313500672'], 'mute': False, 'joined_at': '2019-06-21T07:56:29.528000+00:00', 'deaf': False}, 'channel_id': '591536909675921412', 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event typing
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\xe7)\x1e"7\xb6\xd037#z-\xaa\xb1\xb1\x01\xb025\x02\xb6DL)<\x1df`\xf3\xbc\xb1\x01\xa8#`ijibAzk\xe5\xc3\xfc\xa5\xb3\x86]~\x07\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x99\xdf)\xdd}hdf8\x9a\xdfI\xcb\xef\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 48, 'op': 0, 'd': {'user_id': '229695200082132993', 'timestamp': 1561415261, 'member': {'user': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'roles': ['591537046313500672'], 'mute': False, 'joined_at': '2019-06-21T07:56:29.528000+00:00', 'deaf': False}, 'channel_id': '591536909675921412', 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event typing
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\xdf)\x1e!6\x01\x1d\xc8@|\x1dol\x08\x8a\x0cs\x0b\x0b`v\x19\xca\xf9\xdd\xc8\x04\x18\xb8@dfA\xfa\x01T11\xc32\xc7\x03\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x9d\xcaL)\x1e#61\xd5\x03m<&:\x95\x19Y\x02\xfbjf\xe0S{\x87r*361\xb6\x00V*f\x86\x16\xa4/\xfd\x1a\x96i\x0c\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.gateway | DEBUG | Keeping websocket alive with sequence 50.
5760 | discord.client | DEBUG | Dispatching event socket_raw_send
5760 | websockets.protocol | DEBUG | client > Frame(fin=True, opcode=1, data=b'{"op":1,"d":50}', rsv1=False, rsv2=False, rsv3=False)
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'"f\xc0\x16\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.gateway | DEBUG | Keeping websocket alive with sequence 50.
5760 | discord.client | DEBUG | Dispatching event socket_raw_send
5760 | websockets.protocol | DEBUG | client > Frame(fin=True, opcode=1, data=b'{"op":1,"d":50}', rsv1=False, rsv2=False, rsv3=False)
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'"F\r\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2U;\x99R:\xa8kl<Z;\x91X;\x01\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 51, 'op': 0, 'd': {'user_id': '229695200082132993', 'timestamp': 1561415331, 'member': {'user': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'roles': ['591537046313500672'], 'mute': False, 'joined_at': '2019-06-21T07:56:29.528000+00:00', 'deaf': False}, 'channel_id': '591536909675921412', 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event typing
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2SnP8\xa8kaej\xaagjJ|\xeddfdha`a\x02\xec\x85\x9aQv\\\xd0\xc0\x96\x1bfF\x16\xc0\x96(\xe8\x9c$C\x0b\x92\xcb\r\x0f\xd0\xce\x83\xfcl\x85D\xd0f\x80\xbc\xfc\x92\xd4aW\x88\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 52, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:28:55.559000+00:00', 'pinned': False, 'nonce': '592843621808472064', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['591537046313500672'], 'mute': False, 'joined_at': '2019-06-21T07:56:29.528000+00:00', 'deaf': False}, 'id': '592843628594987018', 'embeds': [], 'edited_timestamp': None, 'content': 'He took away note', 'channel_id': '591536909675921412', 'author': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'attachments': [], 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\xbd\x8b\xc3\x94\xc2!]\xe2\x13\x1c\xf5V\xa7\x91\x16\xdbX\\l\xa6gb`bn\x8a\x18\x93\xc5\x93\x16\x8a\x87]b\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 53, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:28:55.559000+00:00', 'pinned': False, 'nonce': None, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '592843628594987018', 'embeds': [], 'edited_timestamp': '2019-06-24T22:28:56.404753+00:00', 'content': 'He took away notes', 'channel_id': '591536909675921412', 'author': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'attachments': [], 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event raw_message_edit
5760 | discord.client | DEBUG | Dispatching event message_edit
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b"\xc2S\xfaP8\xc4\n\x0cZs=KS\xa2\x17\xdd\x1a\x83\xc7\x8d\xcc\x81n\x1b\xda\xab'\xcc\x8c-\xcc\x8c\x80\xe1laiA\xfa\x94\xd2\x87\xf93\xd6\x0e\xbb4\x06\x00\x00\x00\xff\xff", rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\xd9\xda0\xa5\xb4\xb5\x01\x9a\x83\x1amm\x90\xd2\xda\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 55, 'op': 0, 'd': {'user_id': '229695200082132993', 'timestamp': 1561415343, 'member': {'user': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'roles': ['591537046313500672'], 'mute': False, 'joined_at': '2019-06-21T07:56:29.528000+00:00', 'deaf': False}, 'channel_id': '591536909675921412', 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event typing
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\xdf)\\\x9al\t\xba\x19\xc3\xd4\x8c\x84\xd6\x86\x99\xa19\xe8\xe2\x0f\x03c\xa3!\x9d\xdf\xcd\x809\xde\xd4\x14h\x8d\x11\xe9\xe3\xdd\xb9\x95\n\xb9\xa9@4\xec\xf2<\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 56, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:29:04.569000+00:00', 'pinned': False, 'nonce': '592843661713080320', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['591537046313500672'], 'mute': False, 'joined_at': '2019-06-21T07:56:29.528000+00:00', 'deaf': False}, 'id': '592843666385535026', 'embeds': [], 'edited_timestamp': None, 'content': 'my me me', 'channel_id': '591536909675921412', 'author': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'attachments': [], 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.gateway | DEBUG | Keeping websocket alive with sequence 56.
5760 | discord.client | DEBUG | Dispatching event socket_raw_send
5760 | websockets.protocol | DEBUG | client > Frame(fin=True, opcode=1, data=b'{"op":1,"d":56}', rsv1=False, rsv2=False, rsv3=False)
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'"\xa6\x17\x02\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
5760 | discord.client | DEBUG | Dispatching event socket_response
